"fue","MUE"
"fue 3","MUE 14"
"fue 4","MUE 32"
"fue 5","MUE 15"
"fue 8","MUE 6"
"fue 9","MUE 21"
"fue 11","MUE 7"
"fue 13","MUE 11"
"fue 15","MUE 35"
"fue 17","MUE 25"
"fue 18","MUE 8"
"fue 19","MUE 2"
"fue 20","MUE 10"
"fue 21","MUE 30"
"fue 22","MUE 22"
"fue 23","MUE 1"
"fue 24","MUE 17"
"fue 25","MUE 33"
"fue 26","MUE 16"
"fue 27","MUE 9"
"fue 28","MUE 27"
"fue 30","MUE 29"
"fue 31","MUE 13"
"fue 32","MUE 20"
"fue 33","MUE 31"
"fue 35","MUE 23"
"fue 37","MUE 24"
"fue 38","MUE 4"
"fue 39","MUE 19"
"fue 40","MUE 28"
"fue 41","MUE 3"
"fue 43","MUE 34"
"fue 44","MUE 12"
"fue 45","MUE 36"
"fue 46","MUE 5"
"fue 47","MUE 26"
"fue 48","MUE 18"
