"fue","MUE"
"fue 1","MUE 30"
"fue 2","MUE 29"
"fue 3","MUE 12"
"fue 4","MUE 28"
"fue 7","MUE 13"
"fue 9","MUE 25"
"fue 13","MUE 2"
"fue 14","MUE 15"
"fue 15","MUE 6"
"fue 16","MUE 22"
"fue 17","MUE 24"
"fue 18","MUE 10"
"fue 19","MUE 9"
"fue 24","MUE 18"
"fue 27","MUE 5"
"fue 28","MUE 17"
"fue 31","MUE 26"
"fue 35","MUE 8"
"fue 36","MUE 27"
"fue 41","MUE 21"
"fue 43","MUE 1"
"fue 44","MUE 14"
"fue 46","MUE 35"
"fue 49","MUE 36"
"fue 51","MUE 23"
"fue 53","MUE 3"
"fue 55","MUE 33"
"fue 56","MUE 20"
"fue 57","MUE 7"
"fue 60","MUE 11"
"fue 64","MUE 34"
"fue 65","MUE 4"
"fue 70","MUE 31"
"fue 73","MUE 16"
"fue 74","MUE 19"
"fue 77","MUE 32"
