"fue","MUE"
"fue 2","MUE 34"
"fue 3","MUE 32"
"fue 5","MUE 33"
"fue 7","MUE 10"
"fue 10","MUE 36"
"fue 11","MUE 14"
"fue 12","MUE 29"
"fue 13","MUE 30"
"fue 15","MUE 31"
"fue 16","MUE 35"
"fue 19","MUE 25"
"fue 20","MUE 17"
"fue 21","MUE 7"
"fue 24","MUE 9"
"fue 25","MUE 27"
"fue 26","MUE 22"
"fue 27","MUE 18"
"fue 29","MUE 20"
"fue 30","MUE 15"
"fue 31","MUE 28"
"fue 35","MUE 19"
"fue 38","MUE 16"
"fue 41","MUE 3"
"fue 44","MUE 11"
"fue 45","MUE 6"
"fue 47","MUE 23"
"fue 48","MUE 12"
"fue 49","MUE 21"
"fue 50","MUE 5"
"fue 52","MUE 13"
"fue 54","MUE 1"
"fue 55","MUE 4"
"fue 56","MUE 8"
"fue 57","MUE 2"
"fue 59","MUE 26"
"fue 60","MUE 24"
