"fue","MUE"
"fue 2","MUE 19"
"fue 3","MUE 26"
"fue 6","MUE 16"
"fue 10","MUE 18"
"fue 14","MUE 3"
"fue 15","MUE 13"
"fue 16","MUE 5"
"fue 18","MUE 10"
"fue 20","MUE 25"
"fue 21","MUE 30"
"fue 23","MUE 15"
"fue 26","MUE 14"
"fue 27","MUE 23"
"fue 30","MUE 7"
"fue 31","MUE 8"
"fue 32","MUE 20"
"fue 33","MUE 28"
"fue 34","MUE 35"
"fue 36","MUE 29"
"fue 37","MUE 31"
"fue 38","MUE 9"
"fue 39","MUE 22"
"fue 40","MUE 32"
"fue 43","MUE 4"
"fue 45","MUE 36"
"fue 47","MUE 34"
"fue 49","MUE 1"
"fue 50","MUE 17"
"fue 53","MUE 2"
"fue 56","MUE 21"
"fue 57","MUE 12"
"fue 58","MUE 33"
"fue 59","MUE 6"
"fue 60","MUE 27"
"fue 64","MUE 11"
"fue 66","MUE 24"
