"fue","MUE"
"fue 1","MUE 32"
"fue 3","MUE 25"
"fue 5","MUE 18"
"fue 9","MUE 3"
"fue 10","MUE 2"
"fue 12","MUE 10"
"fue 14","MUE 9"
"fue 15","MUE 22"
"fue 16","MUE 28"
"fue 19","MUE 35"
"fue 20","MUE 36"
"fue 22","MUE 19"
"fue 24","MUE 11"
"fue 25","MUE 17"
"fue 26","MUE 4"
"fue 28","MUE 13"
"fue 29","MUE 5"
"fue 30","MUE 8"
"fue 34","MUE 29"
"fue 38","MUE 23"
"fue 39","MUE 1"
"fue 48","MUE 24"
"fue 58","MUE 15"
"fue 59","MUE 20"
"fue 60","MUE 27"
"fue 61","MUE 12"
"fue 67","MUE 6"
"fue 68","MUE 33"
"fue 70","MUE 14"
"fue 71","MUE 30"
"fue 74","MUE 21"
"fue 75","MUE 34"
"fue 76","MUE 26"
"fue 78","MUE 16"
"fue 79","MUE 31"
"fue 84","MUE 7"
