"fue","MUE"
"fue 3","MUE 25"
"fue 7","MUE 1"
"fue 8","MUE 5"
"fue 10","MUE 16"
"fue 14","MUE 2"
"fue 20","MUE 10"
"fue 23","MUE 11"
"fue 28","MUE 36"
"fue 29","MUE 4"
"fue 30","MUE 19"
"fue 31","MUE 22"
"fue 33","MUE 3"
"fue 36","MUE 31"
"fue 38","MUE 13"
"fue 42","MUE 8"
"fue 44","MUE 35"
"fue 48","MUE 17"
"fue 50","MUE 6"
"fue 51","MUE 7"
"fue 53","MUE 26"
"fue 54","MUE 32"
"fue 55","MUE 9"
"fue 56","MUE 20"
"fue 65","MUE 14"
"fue 66","MUE 34"
"fue 67","MUE 18"
"fue 69","MUE 30"
"fue 71","MUE 33"
"fue 73","MUE 27"
"fue 75","MUE 23"
"fue 76","MUE 12"
"fue 77","MUE 29"
"fue 80","MUE 28"
"fue 82","MUE 21"
"fue 83","MUE 15"
"fue 84","MUE 24"
