"fue","MUE"
"fue 2","MUE 34"
"fue 4","MUE 6"
"fue 9","MUE 21"
"fue 10","MUE 4"
"fue 11","MUE 36"
"fue 12","MUE 16"
"fue 14","MUE 13"
"fue 15","MUE 33"
"fue 18","MUE 35"
"fue 19","MUE 26"
"fue 20","MUE 27"
"fue 22","MUE 31"
"fue 23","MUE 29"
"fue 24","MUE 30"
"fue 26","MUE 15"
"fue 28","MUE 11"
"fue 29","MUE 9"
"fue 30","MUE 7"
"fue 32","MUE 25"
"fue 33","MUE 2"
"fue 36","MUE 19"
"fue 37","MUE 23"
"fue 38","MUE 8"
"fue 40","MUE 3"
"fue 41","MUE 28"
"fue 44","MUE 24"
"fue 46","MUE 18"
"fue 48","MUE 14"
"fue 52","MUE 17"
"fue 54","MUE 1"
"fue 56","MUE 10"
"fue 59","MUE 22"
"fue 60","MUE 12"
"fue 61","MUE 20"
"fue 63","MUE 5"
"fue 64","MUE 32"
