"fue","MUE"
"fue 1","MUE 12"
"fue 3","MUE 16"
"fue 6","MUE 25"
"fue 7","MUE 6"
"fue 8","MUE 7"
"fue 11","MUE 4"
"fue 12","MUE 19"
"fue 15","MUE 36"
"fue 16","MUE 1"
"fue 18","MUE 33"
"fue 21","MUE 8"
"fue 22","MUE 27"
"fue 23","MUE 29"
"fue 29","MUE 28"
"fue 32","MUE 2"
"fue 33","MUE 18"
"fue 34","MUE 30"
"fue 35","MUE 10"
"fue 36","MUE 32"
"fue 39","MUE 17"
"fue 41","MUE 35"
"fue 42","MUE 23"
"fue 43","MUE 24"
"fue 44","MUE 14"
"fue 46","MUE 3"
"fue 47","MUE 15"
"fue 49","MUE 21"
"fue 53","MUE 20"
"fue 54","MUE 26"
"fue 55","MUE 9"
"fue 56","MUE 11"
"fue 62","MUE 31"
"fue 64","MUE 5"
"fue 66","MUE 22"
"fue 69","MUE 34"
"fue 72","MUE 13"
