"fue","MUE"
"fue 5","MUE 10"
"fue 7","MUE 6"
"fue 8","MUE 1"
"fue 11","MUE 12"
"fue 12","MUE 35"
"fue 14","MUE 19"
"fue 15","MUE 20"
"fue 19","MUE 4"
"fue 20","MUE 8"
"fue 21","MUE 22"
"fue 22","MUE 9"
"fue 23","MUE 2"
"fue 24","MUE 18"
"fue 25","MUE 33"
"fue 30","MUE 32"
"fue 31","MUE 16"
"fue 32","MUE 5"
"fue 33","MUE 14"
"fue 34","MUE 25"
"fue 37","MUE 11"
"fue 40","MUE 21"
"fue 41","MUE 34"
"fue 42","MUE 24"
"fue 45","MUE 30"
"fue 46","MUE 28"
"fue 47","MUE 29"
"fue 48","MUE 7"
"fue 49","MUE 3"
"fue 50","MUE 13"
"fue 51","MUE 26"
"fue 52","MUE 36"
"fue 55","MUE 23"
"fue 57","MUE 27"
"fue 58","MUE 31"
"fue 59","MUE 15"
"fue 60","MUE 17"
