"fue","MUE"
"fue 3","MUE 26"
"fue 4","MUE 8"
"fue 6","MUE 25"
"fue 7","MUE 27"
"fue 9","MUE 11"
"fue 11","MUE 4"
"fue 14","MUE 22"
"fue 15","MUE 2"
"fue 16","MUE 17"
"fue 17","MUE 13"
"fue 18","MUE 6"
"fue 25","MUE 7"
"fue 26","MUE 12"
"fue 28","MUE 30"
"fue 35","MUE 28"
"fue 38","MUE 18"
"fue 40","MUE 21"
"fue 42","MUE 1"
"fue 43","MUE 24"
"fue 44","MUE 16"
"fue 45","MUE 9"
"fue 48","MUE 29"
"fue 50","MUE 23"
"fue 51","MUE 19"
"fue 52","MUE 5"
"fue 54","MUE 34"
"fue 55","MUE 35"
"fue 56","MUE 31"
"fue 57","MUE 3"
"fue 58","MUE 36"
"fue 60","MUE 10"
"fue 63","MUE 32"
"fue 66","MUE 14"
"fue 67","MUE 33"
"fue 71","MUE 20"
"fue 72","MUE 15"
