"fue","MUE"
"fue 2","MUE 13"
"fue 4","MUE 15"
"fue 6","MUE 20"
"fue 7","MUE 25"
"fue 9","MUE 16"
"fue 10","MUE 34"
"fue 11","MUE 27"
"fue 14","MUE 7"
"fue 21","MUE 23"
"fue 22","MUE 6"
"fue 28","MUE 4"
"fue 29","MUE 26"
"fue 30","MUE 5"
"fue 33","MUE 19"
"fue 34","MUE 1"
"fue 35","MUE 3"
"fue 39","MUE 14"
"fue 40","MUE 24"
"fue 43","MUE 28"
"fue 44","MUE 36"
"fue 45","MUE 17"
"fue 46","MUE 10"
"fue 47","MUE 30"
"fue 53","MUE 21"
"fue 56","MUE 11"
"fue 58","MUE 18"
"fue 59","MUE 32"
"fue 60","MUE 31"
"fue 61","MUE 29"
"fue 62","MUE 22"
"fue 65","MUE 12"
"fue 66","MUE 2"
"fue 67","MUE 8"
"fue 68","MUE 33"
"fue 70","MUE 35"
"fue 81","MUE 9"
