"fue","MUE"
"fue 1","MUE 20"
"fue 2","MUE 30"
"fue 4","MUE 5"
"fue 7","MUE 1"
"fue 8","MUE 25"
"fue 9","MUE 7"
"fue 10","MUE 28"
"fue 13","MUE 36"
"fue 14","MUE 19"
"fue 16","MUE 34"
"fue 19","MUE 29"
"fue 29","MUE 17"
"fue 30","MUE 27"
"fue 31","MUE 3"
"fue 32","MUE 31"
"fue 35","MUE 11"
"fue 36","MUE 8"
"fue 41","MUE 12"
"fue 42","MUE 16"
"fue 43","MUE 26"
"fue 44","MUE 33"
"fue 47","MUE 21"
"fue 51","MUE 35"
"fue 52","MUE 32"
"fue 53","MUE 18"
"fue 58","MUE 24"
"fue 59","MUE 4"
"fue 61","MUE 15"
"fue 62","MUE 2"
"fue 64","MUE 9"
"fue 65","MUE 23"
"fue 67","MUE 13"
"fue 71","MUE 10"
"fue 73","MUE 22"
"fue 74","MUE 14"
"fue 77","MUE 6"
