"fue","MUE"
"fue 3","MUE 10"
"fue 7","MUE 18"
"fue 10","MUE 5"
"fue 12","MUE 31"
"fue 14","MUE 33"
"fue 15","MUE 20"
"fue 17","MUE 22"
"fue 18","MUE 15"
"fue 20","MUE 29"
"fue 23","MUE 19"
"fue 26","MUE 3"
"fue 27","MUE 2"
"fue 28","MUE 13"
"fue 29","MUE 9"
"fue 30","MUE 30"
"fue 32","MUE 28"
"fue 33","MUE 27"
"fue 35","MUE 4"
"fue 37","MUE 32"
"fue 39","MUE 23"
"fue 42","MUE 8"
"fue 44","MUE 14"
"fue 45","MUE 1"
"fue 47","MUE 35"
"fue 48","MUE 24"
"fue 52","MUE 12"
"fue 53","MUE 21"
"fue 54","MUE 11"
"fue 56","MUE 36"
"fue 59","MUE 17"
"fue 60","MUE 26"
"fue 62","MUE 16"
"fue 65","MUE 25"
"fue 66","MUE 6"
"fue 70","MUE 34"
"fue 71","MUE 7"
