"fue","MUE"
"fue 1","MUE 24"
"fue 5","MUE 36"
"fue 8","MUE 1"
"fue 10","MUE 21"
"fue 13","MUE 4"
"fue 19","MUE 8"
"fue 21","MUE 11"
"fue 23","MUE 25"
"fue 24","MUE 2"
"fue 28","MUE 14"
"fue 33","MUE 13"
"fue 34","MUE 7"
"fue 40","MUE 9"
"fue 44","MUE 19"
"fue 46","MUE 32"
"fue 48","MUE 16"
"fue 49","MUE 30"
"fue 50","MUE 28"
"fue 52","MUE 34"
"fue 56","MUE 20"
"fue 57","MUE 3"
"fue 58","MUE 10"
"fue 59","MUE 31"
"fue 61","MUE 23"
"fue 63","MUE 15"
"fue 64","MUE 17"
"fue 65","MUE 12"
"fue 69","MUE 35"
"fue 71","MUE 27"
"fue 74","MUE 29"
"fue 76","MUE 18"
"fue 77","MUE 26"
"fue 79","MUE 33"
"fue 81","MUE 22"
"fue 83","MUE 6"
"fue 84","MUE 5"
