"fue","MUE"
"fue 2","MUE 17"
"fue 3","MUE 12"
"fue 4","MUE 20"
"fue 5","MUE 11"
"fue 6","MUE 23"
"fue 8","MUE 22"
"fue 10","MUE 29"
"fue 11","MUE 9"
"fue 13","MUE 3"
"fue 14","MUE 13"
"fue 16","MUE 14"
"fue 19","MUE 36"
"fue 20","MUE 18"
"fue 21","MUE 27"
"fue 22","MUE 31"
"fue 23","MUE 1"
"fue 24","MUE 19"
"fue 25","MUE 10"
"fue 26","MUE 32"
"fue 27","MUE 34"
"fue 30","MUE 33"
"fue 31","MUE 8"
"fue 32","MUE 35"
"fue 35","MUE 6"
"fue 37","MUE 7"
"fue 38","MUE 4"
"fue 41","MUE 30"
"fue 42","MUE 21"
"fue 43","MUE 25"
"fue 45","MUE 15"
"fue 46","MUE 28"
"fue 48","MUE 2"
"fue 51","MUE 5"
"fue 52","MUE 16"
"fue 53","MUE 24"
"fue 54","MUE 26"
