"fue","MUE"
"fue 2","MUE 31"
"fue 4","MUE 22"
"fue 6","MUE 29"
"fue 11","MUE 9"
"fue 13","MUE 6"
"fue 15","MUE 12"
"fue 16","MUE 27"
"fue 17","MUE 17"
"fue 20","MUE 19"
"fue 21","MUE 14"
"fue 22","MUE 2"
"fue 27","MUE 10"
"fue 28","MUE 23"
"fue 29","MUE 34"
"fue 32","MUE 36"
"fue 34","MUE 4"
"fue 36","MUE 30"
"fue 37","MUE 5"
"fue 39","MUE 3"
"fue 41","MUE 15"
"fue 45","MUE 32"
"fue 49","MUE 20"
"fue 51","MUE 13"
"fue 52","MUE 8"
"fue 54","MUE 1"
"fue 56","MUE 21"
"fue 57","MUE 35"
"fue 58","MUE 11"
"fue 61","MUE 33"
"fue 63","MUE 26"
"fue 65","MUE 28"
"fue 66","MUE 25"
"fue 68","MUE 24"
"fue 69","MUE 7"
"fue 70","MUE 18"
"fue 72","MUE 16"
