"fue","MUE"
"fue 1","MUE 33"
"fue 2","MUE 19"
"fue 5","MUE 24"
"fue 6","MUE 8"
"fue 8","MUE 21"
"fue 9","MUE 9"
"fue 11","MUE 26"
"fue 15","MUE 15"
"fue 17","MUE 25"
"fue 18","MUE 35"
"fue 19","MUE 36"
"fue 20","MUE 11"
"fue 21","MUE 4"
"fue 22","MUE 2"
"fue 23","MUE 28"
"fue 24","MUE 6"
"fue 25","MUE 34"
"fue 29","MUE 30"
"fue 31","MUE 17"
"fue 32","MUE 32"
"fue 33","MUE 10"
"fue 34","MUE 14"
"fue 36","MUE 16"
"fue 38","MUE 1"
"fue 40","MUE 20"
"fue 41","MUE 29"
"fue 44","MUE 13"
"fue 45","MUE 22"
"fue 46","MUE 23"
"fue 50","MUE 3"
"fue 51","MUE 7"
"fue 52","MUE 27"
"fue 56","MUE 31"
"fue 57","MUE 18"
"fue 59","MUE 12"
"fue 60","MUE 5"
