"fue","MUE"
"fue 7","MUE 27"
"fue 8","MUE 16"
"fue 13","MUE 23"
"fue 16","MUE 24"
"fue 19","MUE 18"
"fue 21","MUE 19"
"fue 22","MUE 10"
"fue 27","MUE 26"
"fue 28","MUE 31"
"fue 30","MUE 7"
"fue 31","MUE 4"
"fue 32","MUE 5"
"fue 33","MUE 36"
"fue 36","MUE 29"
"fue 37","MUE 11"
"fue 40","MUE 22"
"fue 41","MUE 33"
"fue 44","MUE 8"
"fue 46","MUE 2"
"fue 47","MUE 6"
"fue 51","MUE 34"
"fue 58","MUE 3"
"fue 60","MUE 30"
"fue 61","MUE 14"
"fue 64","MUE 32"
"fue 66","MUE 20"
"fue 67","MUE 15"
"fue 70","MUE 9"
"fue 73","MUE 25"
"fue 76","MUE 13"
"fue 80","MUE 35"
"fue 81","MUE 17"
"fue 82","MUE 1"
"fue 83","MUE 12"
"fue 88","MUE 28"
"fue 89","MUE 21"
