"fue","MUE"
"fue 2","MUE 36"
"fue 6","MUE 19"
"fue 10","MUE 18"
"fue 12","MUE 21"
"fue 14","MUE 9"
"fue 15","MUE 4"
"fue 17","MUE 14"
"fue 18","MUE 22"
"fue 20","MUE 5"
"fue 21","MUE 16"
"fue 22","MUE 24"
"fue 23","MUE 7"
"fue 24","MUE 35"
"fue 25","MUE 26"
"fue 26","MUE 20"
"fue 28","MUE 33"
"fue 29","MUE 6"
"fue 31","MUE 31"
"fue 32","MUE 34"
"fue 35","MUE 3"
"fue 36","MUE 2"
"fue 39","MUE 12"
"fue 44","MUE 15"
"fue 45","MUE 30"
"fue 51","MUE 23"
"fue 53","MUE 32"
"fue 54","MUE 25"
"fue 55","MUE 1"
"fue 56","MUE 28"
"fue 58","MUE 11"
"fue 63","MUE 8"
"fue 64","MUE 27"
"fue 68","MUE 17"
"fue 70","MUE 29"
"fue 73","MUE 10"
"fue 77","MUE 13"
