"fue","MUE"
"fue 3","MUE 16"
"fue 4","MUE 32"
"fue 5","MUE 1"
"fue 6","MUE 26"
"fue 7","MUE 19"
"fue 8","MUE 6"
"fue 9","MUE 25"
"fue 11","MUE 8"
"fue 12","MUE 28"
"fue 13","MUE 36"
"fue 16","MUE 35"
"fue 17","MUE 14"
"fue 18","MUE 11"
"fue 19","MUE 31"
"fue 20","MUE 15"
"fue 22","MUE 17"
"fue 23","MUE 29"
"fue 24","MUE 33"
"fue 25","MUE 12"
"fue 26","MUE 18"
"fue 27","MUE 24"
"fue 28","MUE 9"
"fue 29","MUE 3"
"fue 35","MUE 7"
"fue 39","MUE 5"
"fue 41","MUE 23"
"fue 42","MUE 2"
"fue 43","MUE 21"
"fue 44","MUE 20"
"fue 46","MUE 30"
"fue 47","MUE 22"
"fue 48","MUE 27"
"fue 49","MUE 4"
"fue 50","MUE 10"
"fue 51","MUE 13"
"fue 54","MUE 34"
