"fue","MUE"
"fue 1","MUE 30"
"fue 2","MUE 29"
"fue 3","MUE 34"
"fue 4","MUE 15"
"fue 6","MUE 36"
"fue 7","MUE 9"
"fue 8","MUE 27"
"fue 9","MUE 20"
"fue 11","MUE 21"
"fue 13","MUE 35"
"fue 14","MUE 5"
"fue 16","MUE 6"
"fue 17","MUE 11"
"fue 18","MUE 33"
"fue 21","MUE 1"
"fue 22","MUE 28"
"fue 26","MUE 12"
"fue 27","MUE 32"
"fue 28","MUE 18"
"fue 29","MUE 3"
"fue 30","MUE 8"
"fue 34","MUE 16"
"fue 38","MUE 22"
"fue 42","MUE 4"
"fue 43","MUE 17"
"fue 47","MUE 14"
"fue 49","MUE 19"
"fue 50","MUE 2"
"fue 51","MUE 10"
"fue 52","MUE 26"
"fue 54","MUE 25"
"fue 56","MUE 24"
"fue 57","MUE 7"
"fue 58","MUE 23"
"fue 59","MUE 31"
"fue 60","MUE 13"
