"fue","MUE"
"fue 1","MUE 9"
"fue 4","MUE 12"
"fue 7","MUE 6"
"fue 8","MUE 21"
"fue 13","MUE 23"
"fue 16","MUE 22"
"fue 17","MUE 35"
"fue 19","MUE 30"
"fue 21","MUE 18"
"fue 22","MUE 7"
"fue 24","MUE 24"
"fue 26","MUE 33"
"fue 28","MUE 15"
"fue 29","MUE 26"
"fue 32","MUE 17"
"fue 34","MUE 20"
"fue 36","MUE 32"
"fue 37","MUE 28"
"fue 39","MUE 36"
"fue 45","MUE 1"
"fue 49","MUE 8"
"fue 52","MUE 13"
"fue 59","MUE 14"
"fue 64","MUE 25"
"fue 65","MUE 5"
"fue 67","MUE 2"
"fue 68","MUE 11"
"fue 69","MUE 3"
"fue 70","MUE 29"
"fue 72","MUE 16"
"fue 74","MUE 19"
"fue 76","MUE 4"
"fue 77","MUE 10"
"fue 80","MUE 27"
"fue 82","MUE 34"
"fue 83","MUE 31"
