"fue","MUE"
"fue 5","MUE 21"
"fue 10","MUE 28"
"fue 12","MUE 19"
"fue 15","MUE 22"
"fue 18","MUE 31"
"fue 20","MUE 8"
"fue 21","MUE 23"
"fue 22","MUE 33"
"fue 23","MUE 14"
"fue 25","MUE 32"
"fue 27","MUE 7"
"fue 29","MUE 1"
"fue 30","MUE 10"
"fue 31","MUE 24"
"fue 32","MUE 30"
"fue 34","MUE 4"
"fue 35","MUE 17"
"fue 36","MUE 27"
"fue 37","MUE 11"
"fue 43","MUE 20"
"fue 46","MUE 6"
"fue 47","MUE 26"
"fue 48","MUE 35"
"fue 49","MUE 34"
"fue 51","MUE 36"
"fue 52","MUE 25"
"fue 53","MUE 15"
"fue 54","MUE 5"
"fue 55","MUE 12"
"fue 57","MUE 13"
"fue 58","MUE 18"
"fue 60","MUE 2"
"fue 61","MUE 9"
"fue 62","MUE 29"
"fue 65","MUE 3"
"fue 66","MUE 16"
