"fue","MUE"
"fue 1","MUE 19"
"fue 2","MUE 31"
"fue 5","MUE 7"
"fue 6","MUE 6"
"fue 12","MUE 20"
"fue 16","MUE 5"
"fue 18","MUE 22"
"fue 19","MUE 16"
"fue 23","MUE 11"
"fue 25","MUE 15"
"fue 26","MUE 30"
"fue 27","MUE 8"
"fue 30","MUE 25"
"fue 32","MUE 3"
"fue 36","MUE 14"
"fue 37","MUE 29"
"fue 38","MUE 4"
"fue 40","MUE 21"
"fue 41","MUE 9"
"fue 42","MUE 24"
"fue 45","MUE 13"
"fue 48","MUE 12"
"fue 49","MUE 26"
"fue 52","MUE 32"
"fue 55","MUE 34"
"fue 56","MUE 35"
"fue 60","MUE 18"
"fue 67","MUE 36"
"fue 69","MUE 17"
"fue 74","MUE 33"
"fue 79","MUE 27"
"fue 81","MUE 28"
"fue 83","MUE 10"
"fue 84","MUE 23"
"fue 85","MUE 1"
"fue 87","MUE 2"
