"fue","MUE"
"fue 4","MUE 8"
"fue 5","MUE 9"
"fue 7","MUE 19"
"fue 8","MUE 24"
"fue 9","MUE 27"
"fue 10","MUE 15"
"fue 11","MUE 1"
"fue 14","MUE 36"
"fue 15","MUE 12"
"fue 16","MUE 35"
"fue 19","MUE 23"
"fue 20","MUE 34"
"fue 22","MUE 17"
"fue 23","MUE 14"
"fue 24","MUE 30"
"fue 28","MUE 10"
"fue 30","MUE 20"
"fue 31","MUE 5"
"fue 36","MUE 16"
"fue 38","MUE 4"
"fue 39","MUE 26"
"fue 41","MUE 29"
"fue 43","MUE 13"
"fue 44","MUE 18"
"fue 45","MUE 2"
"fue 47","MUE 6"
"fue 48","MUE 22"
"fue 49","MUE 32"
"fue 53","MUE 7"
"fue 54","MUE 3"
"fue 55","MUE 21"
"fue 56","MUE 33"
"fue 57","MUE 25"
"fue 58","MUE 31"
"fue 59","MUE 28"
"fue 60","MUE 11"
