"fue","MUE"
"fue 1","MUE 20"
"fue 2","MUE 18"
"fue 3","MUE 11"
"fue 4","MUE 28"
"fue 5","MUE 13"
"fue 12","MUE 5"
"fue 19","MUE 23"
"fue 21","MUE 29"
"fue 22","MUE 21"
"fue 23","MUE 4"
"fue 24","MUE 25"
"fue 27","MUE 12"
"fue 29","MUE 36"
"fue 30","MUE 33"
"fue 32","MUE 19"
"fue 34","MUE 15"
"fue 36","MUE 24"
"fue 37","MUE 35"
"fue 38","MUE 14"
"fue 39","MUE 26"
"fue 40","MUE 22"
"fue 46","MUE 10"
"fue 47","MUE 27"
"fue 48","MUE 3"
"fue 51","MUE 17"
"fue 53","MUE 8"
"fue 54","MUE 31"
"fue 56","MUE 9"
"fue 60","MUE 7"
"fue 61","MUE 1"
"fue 63","MUE 30"
"fue 64","MUE 16"
"fue 67","MUE 32"
"fue 68","MUE 2"
"fue 71","MUE 34"
"fue 72","MUE 6"
