"fue","MUE"
"fue 5","MUE 13"
"fue 6","MUE 26"
"fue 9","MUE 23"
"fue 10","MUE 12"
"fue 11","MUE 16"
"fue 12","MUE 31"
"fue 13","MUE 9"
"fue 15","MUE 3"
"fue 16","MUE 15"
"fue 17","MUE 22"
"fue 19","MUE 4"
"fue 22","MUE 2"
"fue 27","MUE 20"
"fue 31","MUE 17"
"fue 32","MUE 29"
"fue 34","MUE 33"
"fue 35","MUE 24"
"fue 36","MUE 36"
"fue 37","MUE 27"
"fue 38","MUE 10"
"fue 41","MUE 18"
"fue 42","MUE 32"
"fue 43","MUE 25"
"fue 45","MUE 28"
"fue 52","MUE 11"
"fue 54","MUE 34"
"fue 55","MUE 35"
"fue 58","MUE 8"
"fue 59","MUE 14"
"fue 60","MUE 30"
"fue 61","MUE 1"
"fue 62","MUE 19"
"fue 63","MUE 5"
"fue 64","MUE 7"
"fue 65","MUE 6"
"fue 66","MUE 21"
