"fue","MUE"
"fue 2","MUE 11"
"fue 3","MUE 22"
"fue 4","MUE 35"
"fue 6","MUE 29"
"fue 8","MUE 4"
"fue 9","MUE 32"
"fue 11","MUE 6"
"fue 13","MUE 15"
"fue 14","MUE 18"
"fue 15","MUE 14"
"fue 17","MUE 10"
"fue 20","MUE 34"
"fue 21","MUE 9"
"fue 22","MUE 19"
"fue 23","MUE 28"
"fue 26","MUE 16"
"fue 27","MUE 30"
"fue 29","MUE 23"
"fue 30","MUE 17"
"fue 31","MUE 24"
"fue 32","MUE 36"
"fue 35","MUE 25"
"fue 36","MUE 33"
"fue 39","MUE 1"
"fue 42","MUE 26"
"fue 44","MUE 3"
"fue 46","MUE 20"
"fue 50","MUE 8"
"fue 51","MUE 7"
"fue 53","MUE 13"
"fue 55","MUE 5"
"fue 56","MUE 2"
"fue 61","MUE 27"
"fue 62","MUE 21"
"fue 63","MUE 31"
"fue 66","MUE 12"
