"fue","MUE"
"fue 1","MUE 31"
"fue 5","MUE 33"
"fue 6","MUE 5"
"fue 8","MUE 10"
"fue 9","MUE 3"
"fue 12","MUE 11"
"fue 14","MUE 23"
"fue 15","MUE 18"
"fue 16","MUE 14"
"fue 17","MUE 22"
"fue 18","MUE 6"
"fue 22","MUE 28"
"fue 23","MUE 17"
"fue 24","MUE 13"
"fue 25","MUE 1"
"fue 28","MUE 19"
"fue 34","MUE 25"
"fue 37","MUE 36"
"fue 42","MUE 24"
"fue 43","MUE 29"
"fue 48","MUE 32"
"fue 49","MUE 30"
"fue 50","MUE 9"
"fue 51","MUE 2"
"fue 56","MUE 8"
"fue 58","MUE 26"
"fue 59","MUE 4"
"fue 60","MUE 12"
"fue 62","MUE 35"
"fue 63","MUE 27"
"fue 64","MUE 15"
"fue 65","MUE 7"
"fue 67","MUE 16"
"fue 69","MUE 34"
"fue 70","MUE 20"
"fue 72","MUE 21"
