"fue","MUE"
"fue 1","MUE 10"
"fue 2","MUE 19"
"fue 3","MUE 1"
"fue 4","MUE 25"
"fue 9","MUE 3"
"fue 10","MUE 17"
"fue 11","MUE 26"
"fue 12","MUE 13"
"fue 14","MUE 18"
"fue 17","MUE 15"
"fue 18","MUE 24"
"fue 21","MUE 35"
"fue 23","MUE 23"
"fue 24","MUE 21"
"fue 25","MUE 9"
"fue 27","MUE 30"
"fue 28","MUE 4"
"fue 29","MUE 36"
"fue 30","MUE 7"
"fue 35","MUE 31"
"fue 36","MUE 16"
"fue 37","MUE 8"
"fue 39","MUE 20"
"fue 41","MUE 11"
"fue 42","MUE 28"
"fue 43","MUE 33"
"fue 44","MUE 2"
"fue 45","MUE 34"
"fue 47","MUE 6"
"fue 48","MUE 14"
"fue 54","MUE 32"
"fue 55","MUE 22"
"fue 57","MUE 5"
"fue 58","MUE 29"
"fue 64","MUE 12"
"fue 65","MUE 27"
