"fue","MUE"
"fue 1","MUE 18"
"fue 2","MUE 23"
"fue 3","MUE 31"
"fue 4","MUE 12"
"fue 6","MUE 4"
"fue 8","MUE 35"
"fue 9","MUE 9"
"fue 10","MUE 21"
"fue 11","MUE 3"
"fue 13","MUE 6"
"fue 14","MUE 26"
"fue 16","MUE 25"
"fue 18","MUE 28"
"fue 20","MUE 15"
"fue 21","MUE 29"
"fue 22","MUE 1"
"fue 23","MUE 14"
"fue 24","MUE 7"
"fue 26","MUE 33"
"fue 27","MUE 5"
"fue 30","MUE 10"
"fue 32","MUE 11"
"fue 33","MUE 22"
"fue 37","MUE 32"
"fue 40","MUE 16"
"fue 41","MUE 24"
"fue 44","MUE 27"
"fue 45","MUE 19"
"fue 46","MUE 30"
"fue 47","MUE 2"
"fue 48","MUE 17"
"fue 49","MUE 36"
"fue 50","MUE 20"
"fue 52","MUE 34"
"fue 53","MUE 8"
"fue 54","MUE 13"
