"fue","MUE"
"fue 1","MUE 8"
"fue 4","MUE 35"
"fue 5","MUE 25"
"fue 6","MUE 30"
"fue 7","MUE 13"
"fue 10","MUE 28"
"fue 12","MUE 6"
"fue 14","MUE 10"
"fue 15","MUE 36"
"fue 16","MUE 4"
"fue 17","MUE 19"
"fue 18","MUE 32"
"fue 19","MUE 34"
"fue 21","MUE 12"
"fue 24","MUE 31"
"fue 25","MUE 14"
"fue 28","MUE 21"
"fue 29","MUE 16"
"fue 30","MUE 18"
"fue 31","MUE 2"
"fue 32","MUE 24"
"fue 38","MUE 17"
"fue 41","MUE 20"
"fue 42","MUE 5"
"fue 46","MUE 22"
"fue 47","MUE 7"
"fue 49","MUE 11"
"fue 50","MUE 27"
"fue 54","MUE 9"
"fue 57","MUE 15"
"fue 58","MUE 1"
"fue 59","MUE 26"
"fue 61","MUE 33"
"fue 62","MUE 3"
"fue 63","MUE 29"
"fue 66","MUE 23"
