"fue","MUE"
"fue 1","MUE 34"
"fue 2","MUE 12"
"fue 3","MUE 11"
"fue 6","MUE 15"
"fue 7","MUE 7"
"fue 8","MUE 26"
"fue 11","MUE 24"
"fue 12","MUE 23"
"fue 13","MUE 25"
"fue 19","MUE 19"
"fue 24","MUE 18"
"fue 25","MUE 30"
"fue 27","MUE 31"
"fue 32","MUE 32"
"fue 34","MUE 6"
"fue 39","MUE 36"
"fue 43","MUE 3"
"fue 44","MUE 9"
"fue 45","MUE 27"
"fue 46","MUE 28"
"fue 50","MUE 17"
"fue 52","MUE 13"
"fue 53","MUE 20"
"fue 56","MUE 29"
"fue 60","MUE 33"
"fue 61","MUE 10"
"fue 65","MUE 14"
"fue 67","MUE 22"
"fue 69","MUE 16"
"fue 70","MUE 8"
"fue 71","MUE 21"
"fue 78","MUE 1"
"fue 79","MUE 5"
"fue 81","MUE 35"
"fue 82","MUE 4"
"fue 85","MUE 2"
