"fue","MUE"
"fue 3","MUE 4"
"fue 4","MUE 3"
"fue 7","MUE 10"
"fue 8","MUE 20"
"fue 9","MUE 13"
"fue 12","MUE 30"
"fue 15","MUE 2"
"fue 16","MUE 8"
"fue 18","MUE 28"
"fue 21","MUE 24"
"fue 24","MUE 36"
"fue 29","MUE 16"
"fue 30","MUE 23"
"fue 34","MUE 29"
"fue 35","MUE 32"
"fue 39","MUE 7"
"fue 43","MUE 12"
"fue 45","MUE 22"
"fue 46","MUE 31"
"fue 53","MUE 6"
"fue 55","MUE 5"
"fue 56","MUE 15"
"fue 57","MUE 14"
"fue 60","MUE 21"
"fue 61","MUE 27"
"fue 62","MUE 34"
"fue 63","MUE 19"
"fue 65","MUE 18"
"fue 66","MUE 35"
"fue 68","MUE 11"
"fue 69","MUE 26"
"fue 70","MUE 25"
"fue 77","MUE 9"
"fue 81","MUE 17"
"fue 83","MUE 33"
"fue 88","MUE 1"
