"fue","MUE"
"fue 3","MUE 1"
"fue 4","MUE 14"
"fue 5","MUE 20"
"fue 6","MUE 32"
"fue 7","MUE 16"
"fue 8","MUE 34"
"fue 9","MUE 12"
"fue 11","MUE 36"
"fue 12","MUE 27"
"fue 13","MUE 29"
"fue 14","MUE 23"
"fue 17","MUE 31"
"fue 18","MUE 3"
"fue 19","MUE 28"
"fue 21","MUE 35"
"fue 22","MUE 25"
"fue 23","MUE 10"
"fue 26","MUE 6"
"fue 27","MUE 24"
"fue 29","MUE 2"
"fue 30","MUE 8"
"fue 31","MUE 21"
"fue 32","MUE 17"
"fue 33","MUE 11"
"fue 34","MUE 13"
"fue 36","MUE 18"
"fue 37","MUE 7"
"fue 38","MUE 15"
"fue 42","MUE 9"
"fue 43","MUE 5"
"fue 44","MUE 30"
"fue 45","MUE 19"
"fue 48","MUE 4"
"fue 49","MUE 26"
"fue 53","MUE 22"
"fue 54","MUE 33"
