"fue","MUE"
"fue 1","MUE 35"
"fue 3","MUE 10"
"fue 6","MUE 3"
"fue 7","MUE 6"
"fue 8","MUE 26"
"fue 9","MUE 27"
"fue 15","MUE 19"
"fue 18","MUE 12"
"fue 20","MUE 25"
"fue 21","MUE 24"
"fue 22","MUE 22"
"fue 24","MUE 14"
"fue 26","MUE 17"
"fue 29","MUE 8"
"fue 30","MUE 1"
"fue 33","MUE 18"
"fue 36","MUE 28"
"fue 38","MUE 9"
"fue 39","MUE 21"
"fue 45","MUE 20"
"fue 46","MUE 13"
"fue 48","MUE 36"
"fue 49","MUE 30"
"fue 50","MUE 2"
"fue 51","MUE 5"
"fue 53","MUE 31"
"fue 56","MUE 7"
"fue 62","MUE 34"
"fue 63","MUE 4"
"fue 65","MUE 32"
"fue 67","MUE 15"
"fue 68","MUE 16"
"fue 69","MUE 29"
"fue 70","MUE 33"
"fue 71","MUE 23"
"fue 72","MUE 11"
