"fue","MUE"
"fue 1","MUE 10"
"fue 7","MUE 4"
"fue 8","MUE 2"
"fue 9","MUE 30"
"fue 10","MUE 23"
"fue 11","MUE 32"
"fue 13","MUE 1"
"fue 14","MUE 22"
"fue 19","MUE 20"
"fue 23","MUE 13"
"fue 25","MUE 9"
"fue 26","MUE 17"
"fue 29","MUE 16"
"fue 32","MUE 3"
"fue 34","MUE 27"
"fue 35","MUE 25"
"fue 38","MUE 5"
"fue 39","MUE 6"
"fue 40","MUE 19"
"fue 41","MUE 24"
"fue 42","MUE 18"
"fue 48","MUE 11"
"fue 49","MUE 31"
"fue 51","MUE 7"
"fue 52","MUE 12"
"fue 56","MUE 35"
"fue 59","MUE 34"
"fue 60","MUE 33"
"fue 61","MUE 8"
"fue 62","MUE 14"
"fue 64","MUE 36"
"fue 66","MUE 15"
"fue 68","MUE 26"
"fue 69","MUE 29"
"fue 70","MUE 21"
"fue 72","MUE 28"
