"fue","MUE"
"fue 1","MUE 33"
"fue 2","MUE 35"
"fue 3","MUE 23"
"fue 5","MUE 29"
"fue 6","MUE 4"
"fue 8","MUE 2"
"fue 9","MUE 19"
"fue 10","MUE 9"
"fue 11","MUE 31"
"fue 12","MUE 22"
"fue 15","MUE 11"
"fue 18","MUE 7"
"fue 19","MUE 25"
"fue 20","MUE 10"
"fue 22","MUE 15"
"fue 23","MUE 12"
"fue 24","MUE 21"
"fue 25","MUE 8"
"fue 26","MUE 26"
"fue 27","MUE 6"
"fue 28","MUE 18"
"fue 30","MUE 32"
"fue 31","MUE 27"
"fue 32","MUE 13"
"fue 33","MUE 20"
"fue 35","MUE 17"
"fue 36","MUE 14"
"fue 37","MUE 3"
"fue 38","MUE 1"
"fue 39","MUE 34"
"fue 40","MUE 16"
"fue 41","MUE 36"
"fue 42","MUE 24"
"fue 43","MUE 5"
"fue 45","MUE 30"
"fue 46","MUE 28"
