"fue","MUE"
"fue 1","MUE 23"
"fue 2","MUE 6"
"fue 3","MUE 18"
"fue 4","MUE 27"
"fue 5","MUE 5"
"fue 8","MUE 19"
"fue 9","MUE 33"
"fue 11","MUE 12"
"fue 12","MUE 16"
"fue 14","MUE 24"
"fue 15","MUE 14"
"fue 16","MUE 34"
"fue 18","MUE 32"
"fue 21","MUE 21"
"fue 22","MUE 8"
"fue 23","MUE 7"
"fue 25","MUE 4"
"fue 27","MUE 22"
"fue 28","MUE 3"
"fue 29","MUE 20"
"fue 30","MUE 28"
"fue 31","MUE 11"
"fue 32","MUE 17"
"fue 33","MUE 10"
"fue 34","MUE 2"
"fue 36","MUE 26"
"fue 37","MUE 31"
"fue 38","MUE 13"
"fue 40","MUE 15"
"fue 41","MUE 9"
"fue 42","MUE 35"
"fue 43","MUE 25"
"fue 44","MUE 29"
"fue 45","MUE 1"
"fue 46","MUE 30"
"fue 48","MUE 36"
