"fue","MUE"
"fue 1","MUE 25"
"fue 3","MUE 27"
"fue 4","MUE 17"
"fue 5","MUE 28"
"fue 6","MUE 14"
"fue 8","MUE 34"
"fue 10","MUE 6"
"fue 14","MUE 11"
"fue 17","MUE 16"
"fue 19","MUE 5"
"fue 21","MUE 18"
"fue 22","MUE 31"
"fue 26","MUE 4"
"fue 27","MUE 13"
"fue 29","MUE 7"
"fue 30","MUE 3"
"fue 31","MUE 24"
"fue 35","MUE 20"
"fue 36","MUE 15"
"fue 37","MUE 36"
"fue 38","MUE 30"
"fue 39","MUE 33"
"fue 40","MUE 32"
"fue 41","MUE 10"
"fue 42","MUE 35"
"fue 44","MUE 21"
"fue 45","MUE 29"
"fue 47","MUE 22"
"fue 48","MUE 19"
"fue 49","MUE 9"
"fue 51","MUE 1"
"fue 52","MUE 2"
"fue 54","MUE 12"
"fue 55","MUE 26"
"fue 58","MUE 23"
"fue 59","MUE 8"
