"fue","MUE"
"fue 2","MUE 4"
"fue 4","MUE 8"
"fue 6","MUE 27"
"fue 7","MUE 13"
"fue 12","MUE 26"
"fue 13","MUE 3"
"fue 15","MUE 10"
"fue 16","MUE 28"
"fue 19","MUE 30"
"fue 21","MUE 24"
"fue 22","MUE 19"
"fue 23","MUE 2"
"fue 29","MUE 22"
"fue 30","MUE 12"
"fue 31","MUE 15"
"fue 34","MUE 29"
"fue 44","MUE 9"
"fue 45","MUE 1"
"fue 46","MUE 36"
"fue 47","MUE 23"
"fue 49","MUE 6"
"fue 52","MUE 21"
"fue 56","MUE 11"
"fue 58","MUE 14"
"fue 62","MUE 25"
"fue 64","MUE 7"
"fue 66","MUE 16"
"fue 67","MUE 31"
"fue 69","MUE 18"
"fue 75","MUE 20"
"fue 76","MUE 34"
"fue 78","MUE 35"
"fue 80","MUE 5"
"fue 82","MUE 32"
"fue 87","MUE 17"
"fue 89","MUE 33"
