"fue","MUE"
"fue 3","MUE 32"
"fue 5","MUE 5"
"fue 6","MUE 19"
"fue 8","MUE 10"
"fue 9","MUE 7"
"fue 10","MUE 18"
"fue 11","MUE 8"
"fue 15","MUE 6"
"fue 16","MUE 3"
"fue 23","MUE 14"
"fue 24","MUE 35"
"fue 25","MUE 13"
"fue 26","MUE 30"
"fue 27","MUE 12"
"fue 33","MUE 17"
"fue 34","MUE 25"
"fue 37","MUE 22"
"fue 40","MUE 23"
"fue 41","MUE 28"
"fue 47","MUE 4"
"fue 50","MUE 33"
"fue 52","MUE 15"
"fue 53","MUE 34"
"fue 54","MUE 24"
"fue 55","MUE 2"
"fue 59","MUE 27"
"fue 60","MUE 11"
"fue 63","MUE 20"
"fue 64","MUE 1"
"fue 66","MUE 21"
"fue 67","MUE 16"
"fue 68","MUE 31"
"fue 69","MUE 9"
"fue 73","MUE 36"
"fue 75","MUE 29"
"fue 78","MUE 26"
