"fue","MUE"
"fue 1","MUE 16"
"fue 2","MUE 10"
"fue 5","MUE 4"
"fue 6","MUE 1"
"fue 10","MUE 14"
"fue 15","MUE 22"
"fue 16","MUE 30"
"fue 17","MUE 27"
"fue 21","MUE 11"
"fue 24","MUE 19"
"fue 28","MUE 18"
"fue 31","MUE 2"
"fue 32","MUE 36"
"fue 33","MUE 8"
"fue 37","MUE 29"
"fue 39","MUE 21"
"fue 41","MUE 28"
"fue 42","MUE 35"
"fue 44","MUE 34"
"fue 45","MUE 23"
"fue 47","MUE 31"
"fue 51","MUE 26"
"fue 52","MUE 6"
"fue 60","MUE 25"
"fue 62","MUE 9"
"fue 67","MUE 15"
"fue 68","MUE 3"
"fue 69","MUE 32"
"fue 70","MUE 33"
"fue 72","MUE 12"
"fue 73","MUE 17"
"fue 75","MUE 7"
"fue 76","MUE 20"
"fue 77","MUE 24"
"fue 85","MUE 13"
"fue 89","MUE 5"
