"fue","MUE"
"fue 1","MUE 21"
"fue 2","MUE 27"
"fue 3","MUE 29"
"fue 4","MUE 8"
"fue 5","MUE 6"
"fue 6","MUE 10"
"fue 8","MUE 13"
"fue 9","MUE 32"
"fue 10","MUE 23"
"fue 12","MUE 16"
"fue 13","MUE 28"
"fue 15","MUE 17"
"fue 17","MUE 26"
"fue 18","MUE 25"
"fue 21","MUE 5"
"fue 24","MUE 11"
"fue 26","MUE 7"
"fue 27","MUE 30"
"fue 34","MUE 20"
"fue 35","MUE 35"
"fue 37","MUE 14"
"fue 39","MUE 34"
"fue 41","MUE 12"
"fue 42","MUE 9"
"fue 43","MUE 2"
"fue 44","MUE 3"
"fue 45","MUE 31"
"fue 46","MUE 1"
"fue 47","MUE 33"
"fue 49","MUE 24"
"fue 52","MUE 15"
"fue 53","MUE 22"
"fue 55","MUE 4"
"fue 56","MUE 18"
"fue 58","MUE 19"
"fue 59","MUE 36"
