"fue","MUE"
"fue 2","MUE 7"
"fue 5","MUE 19"
"fue 6","MUE 22"
"fue 8","MUE 2"
"fue 9","MUE 26"
"fue 10","MUE 32"
"fue 13","MUE 30"
"fue 14","MUE 36"
"fue 21","MUE 35"
"fue 23","MUE 24"
"fue 25","MUE 34"
"fue 28","MUE 27"
"fue 29","MUE 12"
"fue 32","MUE 11"
"fue 34","MUE 8"
"fue 37","MUE 23"
"fue 38","MUE 21"
"fue 43","MUE 4"
"fue 47","MUE 15"
"fue 48","MUE 25"
"fue 50","MUE 28"
"fue 51","MUE 33"
"fue 54","MUE 29"
"fue 56","MUE 9"
"fue 57","MUE 1"
"fue 58","MUE 5"
"fue 60","MUE 20"
"fue 62","MUE 16"
"fue 63","MUE 14"
"fue 65","MUE 17"
"fue 69","MUE 6"
"fue 72","MUE 13"
"fue 73","MUE 31"
"fue 75","MUE 3"
"fue 76","MUE 10"
"fue 78","MUE 18"
