"fue","MUE"
"fue 4","MUE 6"
"fue 6","MUE 19"
"fue 7","MUE 29"
"fue 8","MUE 30"
"fue 9","MUE 32"
"fue 10","MUE 24"
"fue 12","MUE 16"
"fue 14","MUE 23"
"fue 15","MUE 20"
"fue 18","MUE 7"
"fue 19","MUE 22"
"fue 20","MUE 17"
"fue 22","MUE 13"
"fue 24","MUE 8"
"fue 26","MUE 10"
"fue 27","MUE 26"
"fue 28","MUE 35"
"fue 33","MUE 4"
"fue 35","MUE 11"
"fue 37","MUE 36"
"fue 38","MUE 33"
"fue 39","MUE 28"
"fue 41","MUE 3"
"fue 42","MUE 21"
"fue 44","MUE 25"
"fue 45","MUE 31"
"fue 46","MUE 2"
"fue 47","MUE 27"
"fue 48","MUE 34"
"fue 51","MUE 12"
"fue 52","MUE 15"
"fue 53","MUE 14"
"fue 54","MUE 9"
"fue 55","MUE 5"
"fue 56","MUE 1"
"fue 59","MUE 18"
