"fue","MUE"
"fue 1","MUE 16"
"fue 2","MUE 4"
"fue 9","MUE 22"
"fue 15","MUE 26"
"fue 16","MUE 30"
"fue 22","MUE 12"
"fue 23","MUE 18"
"fue 24","MUE 34"
"fue 25","MUE 2"
"fue 30","MUE 28"
"fue 31","MUE 32"
"fue 34","MUE 19"
"fue 39","MUE 11"
"fue 43","MUE 20"
"fue 45","MUE 1"
"fue 47","MUE 36"
"fue 50","MUE 33"
"fue 52","MUE 25"
"fue 53","MUE 17"
"fue 54","MUE 6"
"fue 57","MUE 24"
"fue 58","MUE 15"
"fue 59","MUE 21"
"fue 61","MUE 14"
"fue 62","MUE 13"
"fue 63","MUE 29"
"fue 65","MUE 27"
"fue 66","MUE 5"
"fue 67","MUE 31"
"fue 69","MUE 3"
"fue 70","MUE 9"
"fue 72","MUE 10"
"fue 73","MUE 35"
"fue 76","MUE 23"
"fue 77","MUE 7"
"fue 78","MUE 8"
