"fue","MUE"
"fue 2","MUE 23"
"fue 11","MUE 19"
"fue 12","MUE 36"
"fue 15","MUE 10"
"fue 17","MUE 34"
"fue 19","MUE 1"
"fue 21","MUE 30"
"fue 23","MUE 28"
"fue 25","MUE 32"
"fue 26","MUE 2"
"fue 28","MUE 25"
"fue 29","MUE 4"
"fue 30","MUE 12"
"fue 31","MUE 27"
"fue 32","MUE 8"
"fue 33","MUE 29"
"fue 38","MUE 20"
"fue 41","MUE 17"
"fue 42","MUE 13"
"fue 45","MUE 35"
"fue 46","MUE 22"
"fue 47","MUE 3"
"fue 48","MUE 11"
"fue 50","MUE 33"
"fue 51","MUE 18"
"fue 52","MUE 14"
"fue 54","MUE 5"
"fue 56","MUE 6"
"fue 57","MUE 31"
"fue 58","MUE 26"
"fue 60","MUE 16"
"fue 64","MUE 21"
"fue 67","MUE 15"
"fue 68","MUE 24"
"fue 70","MUE 9"
"fue 72","MUE 7"
