"fue","MUE"
"fue 2","MUE 34"
"fue 4","MUE 18"
"fue 5","MUE 1"
"fue 6","MUE 35"
"fue 7","MUE 8"
"fue 9","MUE 13"
"fue 10","MUE 36"
"fue 11","MUE 26"
"fue 14","MUE 27"
"fue 16","MUE 24"
"fue 17","MUE 7"
"fue 18","MUE 14"
"fue 20","MUE 22"
"fue 21","MUE 15"
"fue 25","MUE 19"
"fue 27","MUE 21"
"fue 31","MUE 4"
"fue 33","MUE 17"
"fue 34","MUE 32"
"fue 36","MUE 33"
"fue 37","MUE 23"
"fue 38","MUE 30"
"fue 39","MUE 16"
"fue 41","MUE 10"
"fue 44","MUE 12"
"fue 46","MUE 29"
"fue 47","MUE 11"
"fue 48","MUE 9"
"fue 50","MUE 31"
"fue 51","MUE 3"
"fue 52","MUE 20"
"fue 53","MUE 6"
"fue 54","MUE 5"
"fue 56","MUE 25"
"fue 57","MUE 28"
"fue 58","MUE 2"
