"fue","MUE"
"fue 1","MUE 2"
"fue 2","MUE 18"
"fue 4","MUE 22"
"fue 6","MUE 29"
"fue 11","MUE 27"
"fue 12","MUE 1"
"fue 15","MUE 9"
"fue 16","MUE 5"
"fue 18","MUE 7"
"fue 20","MUE 25"
"fue 21","MUE 28"
"fue 23","MUE 19"
"fue 25","MUE 10"
"fue 29","MUE 31"
"fue 30","MUE 21"
"fue 38","MUE 20"
"fue 40","MUE 15"
"fue 41","MUE 8"
"fue 42","MUE 23"
"fue 44","MUE 30"
"fue 47","MUE 17"
"fue 48","MUE 34"
"fue 51","MUE 16"
"fue 55","MUE 26"
"fue 56","MUE 6"
"fue 59","MUE 4"
"fue 60","MUE 32"
"fue 63","MUE 24"
"fue 65","MUE 36"
"fue 66","MUE 3"
"fue 67","MUE 13"
"fue 69","MUE 35"
"fue 70","MUE 11"
"fue 73","MUE 12"
"fue 75","MUE 33"
"fue 77","MUE 14"
