"fue","MUE"
"fue 6","MUE 1"
"fue 9","MUE 21"
"fue 10","MUE 20"
"fue 13","MUE 23"
"fue 14","MUE 36"
"fue 16","MUE 33"
"fue 17","MUE 24"
"fue 19","MUE 13"
"fue 21","MUE 5"
"fue 24","MUE 7"
"fue 27","MUE 18"
"fue 29","MUE 10"
"fue 31","MUE 14"
"fue 32","MUE 11"
"fue 34","MUE 9"
"fue 40","MUE 30"
"fue 42","MUE 29"
"fue 45","MUE 32"
"fue 48","MUE 3"
"fue 49","MUE 2"
"fue 52","MUE 6"
"fue 54","MUE 28"
"fue 56","MUE 27"
"fue 58","MUE 15"
"fue 61","MUE 34"
"fue 62","MUE 25"
"fue 64","MUE 31"
"fue 65","MUE 26"
"fue 66","MUE 19"
"fue 70","MUE 4"
"fue 72","MUE 16"
"fue 73","MUE 17"
"fue 77","MUE 12"
"fue 82","MUE 8"
"fue 83","MUE 22"
"fue 89","MUE 35"
