"fue","MUE"
"fue 2","MUE 6"
"fue 3","MUE 15"
"fue 5","MUE 1"
"fue 6","MUE 11"
"fue 7","MUE 5"
"fue 9","MUE 31"
"fue 10","MUE 10"
"fue 11","MUE 2"
"fue 12","MUE 7"
"fue 14","MUE 14"
"fue 16","MUE 32"
"fue 17","MUE 25"
"fue 19","MUE 22"
"fue 20","MUE 36"
"fue 21","MUE 3"
"fue 24","MUE 12"
"fue 26","MUE 27"
"fue 30","MUE 20"
"fue 31","MUE 9"
"fue 33","MUE 28"
"fue 34","MUE 16"
"fue 35","MUE 17"
"fue 36","MUE 18"
"fue 37","MUE 23"
"fue 40","MUE 4"
"fue 42","MUE 8"
"fue 44","MUE 19"
"fue 45","MUE 13"
"fue 47","MUE 33"
"fue 48","MUE 26"
"fue 49","MUE 34"
"fue 50","MUE 35"
"fue 51","MUE 29"
"fue 53","MUE 24"
"fue 54","MUE 30"
"fue 58","MUE 21"
