"fue","MUE"
"fue 1","MUE 30"
"fue 2","MUE 6"
"fue 3","MUE 35"
"fue 6","MUE 17"
"fue 8","MUE 3"
"fue 9","MUE 28"
"fue 10","MUE 29"
"fue 16","MUE 36"
"fue 18","MUE 24"
"fue 20","MUE 8"
"fue 22","MUE 5"
"fue 23","MUE 12"
"fue 25","MUE 32"
"fue 26","MUE 9"
"fue 27","MUE 22"
"fue 29","MUE 19"
"fue 32","MUE 2"
"fue 33","MUE 15"
"fue 34","MUE 16"
"fue 36","MUE 27"
"fue 39","MUE 1"
"fue 44","MUE 7"
"fue 45","MUE 11"
"fue 50","MUE 21"
"fue 51","MUE 25"
"fue 53","MUE 20"
"fue 54","MUE 10"
"fue 58","MUE 18"
"fue 59","MUE 14"
"fue 60","MUE 26"
"fue 61","MUE 23"
"fue 62","MUE 4"
"fue 63","MUE 33"
"fue 64","MUE 13"
"fue 65","MUE 34"
"fue 66","MUE 31"
