"fue","MUE"
"fue 4","MUE 9"
"fue 5","MUE 30"
"fue 6","MUE 5"
"fue 7","MUE 18"
"fue 9","MUE 26"
"fue 10","MUE 1"
"fue 11","MUE 21"
"fue 12","MUE 7"
"fue 13","MUE 6"
"fue 14","MUE 34"
"fue 15","MUE 29"
"fue 16","MUE 8"
"fue 21","MUE 12"
"fue 23","MUE 27"
"fue 26","MUE 10"
"fue 27","MUE 11"
"fue 31","MUE 19"
"fue 32","MUE 22"
"fue 33","MUE 31"
"fue 35","MUE 25"
"fue 36","MUE 33"
"fue 38","MUE 23"
"fue 39","MUE 14"
"fue 42","MUE 3"
"fue 46","MUE 32"
"fue 47","MUE 36"
"fue 48","MUE 24"
"fue 52","MUE 15"
"fue 55","MUE 17"
"fue 56","MUE 16"
"fue 57","MUE 2"
"fue 58","MUE 13"
"fue 60","MUE 28"
"fue 61","MUE 4"
"fue 64","MUE 35"
"fue 66","MUE 20"
