"fue","MUE"
"fue 2","MUE 1"
"fue 6","MUE 7"
"fue 12","MUE 16"
"fue 18","MUE 17"
"fue 22","MUE 12"
"fue 23","MUE 4"
"fue 24","MUE 21"
"fue 27","MUE 5"
"fue 28","MUE 29"
"fue 29","MUE 32"
"fue 30","MUE 2"
"fue 32","MUE 25"
"fue 36","MUE 36"
"fue 37","MUE 24"
"fue 38","MUE 30"
"fue 41","MUE 10"
"fue 42","MUE 31"
"fue 43","MUE 33"
"fue 44","MUE 28"
"fue 45","MUE 34"
"fue 46","MUE 9"
"fue 47","MUE 11"
"fue 49","MUE 26"
"fue 51","MUE 27"
"fue 53","MUE 15"
"fue 57","MUE 35"
"fue 58","MUE 19"
"fue 60","MUE 6"
"fue 61","MUE 20"
"fue 63","MUE 18"
"fue 64","MUE 3"
"fue 67","MUE 22"
"fue 73","MUE 13"
"fue 74","MUE 23"
"fue 77","MUE 14"
"fue 78","MUE 8"
