"fue","MUE"
"fue 1","MUE 27"
"fue 2","MUE 21"
"fue 3","MUE 19"
"fue 4","MUE 17"
"fue 7","MUE 32"
"fue 8","MUE 23"
"fue 10","MUE 15"
"fue 11","MUE 8"
"fue 12","MUE 31"
"fue 13","MUE 16"
"fue 16","MUE 18"
"fue 17","MUE 13"
"fue 19","MUE 14"
"fue 21","MUE 4"
"fue 22","MUE 9"
"fue 23","MUE 5"
"fue 25","MUE 25"
"fue 26","MUE 6"
"fue 30","MUE 26"
"fue 31","MUE 11"
"fue 32","MUE 1"
"fue 34","MUE 2"
"fue 35","MUE 3"
"fue 36","MUE 12"
"fue 37","MUE 33"
"fue 38","MUE 29"
"fue 39","MUE 22"
"fue 40","MUE 36"
"fue 41","MUE 20"
"fue 42","MUE 30"
"fue 43","MUE 7"
"fue 46","MUE 24"
"fue 48","MUE 35"
"fue 50","MUE 28"
"fue 53","MUE 10"
"fue 54","MUE 34"
