"fue","MUE"
"fue 2","MUE 11"
"fue 4","MUE 22"
"fue 5","MUE 20"
"fue 6","MUE 1"
"fue 9","MUE 2"
"fue 10","MUE 16"
"fue 14","MUE 18"
"fue 16","MUE 30"
"fue 18","MUE 8"
"fue 20","MUE 17"
"fue 22","MUE 9"
"fue 23","MUE 12"
"fue 26","MUE 10"
"fue 27","MUE 15"
"fue 29","MUE 36"
"fue 30","MUE 28"
"fue 33","MUE 5"
"fue 34","MUE 13"
"fue 36","MUE 34"
"fue 37","MUE 33"
"fue 39","MUE 4"
"fue 40","MUE 23"
"fue 41","MUE 7"
"fue 42","MUE 35"
"fue 43","MUE 27"
"fue 44","MUE 31"
"fue 51","MUE 26"
"fue 52","MUE 21"
"fue 53","MUE 32"
"fue 54","MUE 25"
"fue 55","MUE 29"
"fue 56","MUE 24"
"fue 58","MUE 6"
"fue 63","MUE 19"
"fue 64","MUE 14"
"fue 65","MUE 3"
