"fue","MUE"
"fue 2","MUE 27"
"fue 3","MUE 16"
"fue 4","MUE 1"
"fue 6","MUE 18"
"fue 7","MUE 9"
"fue 8","MUE 13"
"fue 11","MUE 15"
"fue 15","MUE 36"
"fue 22","MUE 12"
"fue 23","MUE 6"
"fue 24","MUE 28"
"fue 25","MUE 4"
"fue 26","MUE 31"
"fue 28","MUE 3"
"fue 32","MUE 24"
"fue 33","MUE 29"
"fue 34","MUE 32"
"fue 35","MUE 14"
"fue 36","MUE 23"
"fue 40","MUE 20"
"fue 43","MUE 5"
"fue 46","MUE 33"
"fue 47","MUE 35"
"fue 48","MUE 34"
"fue 50","MUE 21"
"fue 52","MUE 10"
"fue 53","MUE 30"
"fue 54","MUE 25"
"fue 58","MUE 19"
"fue 59","MUE 7"
"fue 60","MUE 22"
"fue 63","MUE 26"
"fue 64","MUE 11"
"fue 70","MUE 8"
"fue 71","MUE 2"
"fue 73","MUE 17"
