"fue","MUE"
"fue 1","MUE 11"
"fue 5","MUE 20"
"fue 6","MUE 26"
"fue 7","MUE 12"
"fue 8","MUE 28"
"fue 10","MUE 29"
"fue 12","MUE 23"
"fue 15","MUE 17"
"fue 17","MUE 34"
"fue 18","MUE 35"
"fue 20","MUE 1"
"fue 21","MUE 18"
"fue 23","MUE 31"
"fue 26","MUE 25"
"fue 27","MUE 33"
"fue 28","MUE 21"
"fue 30","MUE 8"
"fue 31","MUE 14"
"fue 32","MUE 9"
"fue 36","MUE 16"
"fue 38","MUE 10"
"fue 39","MUE 32"
"fue 48","MUE 4"
"fue 50","MUE 6"
"fue 56","MUE 5"
"fue 57","MUE 19"
"fue 58","MUE 24"
"fue 60","MUE 30"
"fue 61","MUE 3"
"fue 69","MUE 36"
"fue 71","MUE 2"
"fue 73","MUE 27"
"fue 74","MUE 15"
"fue 78","MUE 7"
"fue 80","MUE 13"
"fue 83","MUE 22"
