"fue","MUE"
"fue 1","MUE 15"
"fue 2","MUE 20"
"fue 5","MUE 23"
"fue 6","MUE 19"
"fue 7","MUE 11"
"fue 8","MUE 3"
"fue 10","MUE 31"
"fue 13","MUE 2"
"fue 14","MUE 34"
"fue 18","MUE 25"
"fue 19","MUE 14"
"fue 21","MUE 7"
"fue 24","MUE 5"
"fue 25","MUE 18"
"fue 26","MUE 30"
"fue 27","MUE 27"
"fue 32","MUE 22"
"fue 33","MUE 26"
"fue 37","MUE 4"
"fue 38","MUE 36"
"fue 39","MUE 32"
"fue 43","MUE 29"
"fue 49","MUE 33"
"fue 53","MUE 10"
"fue 54","MUE 13"
"fue 55","MUE 21"
"fue 64","MUE 1"
"fue 66","MUE 12"
"fue 68","MUE 35"
"fue 70","MUE 6"
"fue 73","MUE 24"
"fue 75","MUE 17"
"fue 77","MUE 28"
"fue 81","MUE 16"
"fue 82","MUE 8"
"fue 83","MUE 9"
