"fue","MUE"
"fue 1","MUE 17"
"fue 7","MUE 18"
"fue 9","MUE 5"
"fue 12","MUE 26"
"fue 16","MUE 13"
"fue 17","MUE 28"
"fue 19","MUE 36"
"fue 20","MUE 16"
"fue 21","MUE 21"
"fue 22","MUE 12"
"fue 25","MUE 19"
"fue 32","MUE 25"
"fue 37","MUE 35"
"fue 38","MUE 9"
"fue 39","MUE 20"
"fue 40","MUE 31"
"fue 42","MUE 15"
"fue 44","MUE 33"
"fue 45","MUE 6"
"fue 46","MUE 23"
"fue 49","MUE 11"
"fue 50","MUE 1"
"fue 53","MUE 10"
"fue 54","MUE 2"
"fue 56","MUE 14"
"fue 57","MUE 27"
"fue 58","MUE 34"
"fue 59","MUE 24"
"fue 62","MUE 3"
"fue 63","MUE 22"
"fue 64","MUE 4"
"fue 66","MUE 7"
"fue 69","MUE 8"
"fue 70","MUE 32"
"fue 71","MUE 30"
"fue 72","MUE 29"
