"fue","MUE"
"fue 4","MUE 28"
"fue 7","MUE 7"
"fue 10","MUE 20"
"fue 12","MUE 2"
"fue 14","MUE 24"
"fue 15","MUE 21"
"fue 17","MUE 30"
"fue 18","MUE 36"
"fue 19","MUE 1"
"fue 21","MUE 3"
"fue 23","MUE 16"
"fue 24","MUE 19"
"fue 28","MUE 33"
"fue 33","MUE 34"
"fue 34","MUE 9"
"fue 36","MUE 29"
"fue 39","MUE 27"
"fue 40","MUE 4"
"fue 46","MUE 17"
"fue 48","MUE 11"
"fue 51","MUE 5"
"fue 53","MUE 14"
"fue 55","MUE 26"
"fue 59","MUE 32"
"fue 61","MUE 15"
"fue 62","MUE 35"
"fue 63","MUE 12"
"fue 64","MUE 18"
"fue 66","MUE 10"
"fue 67","MUE 13"
"fue 68","MUE 23"
"fue 69","MUE 22"
"fue 70","MUE 8"
"fue 72","MUE 25"
"fue 76","MUE 6"
"fue 78","MUE 31"
