"fue","MUE"
"fue 1","MUE 7"
"fue 6","MUE 14"
"fue 7","MUE 28"
"fue 10","MUE 13"
"fue 12","MUE 36"
"fue 15","MUE 22"
"fue 16","MUE 25"
"fue 17","MUE 34"
"fue 18","MUE 35"
"fue 21","MUE 2"
"fue 25","MUE 9"
"fue 26","MUE 20"
"fue 27","MUE 24"
"fue 30","MUE 8"
"fue 32","MUE 31"
"fue 33","MUE 23"
"fue 34","MUE 10"
"fue 35","MUE 16"
"fue 37","MUE 32"
"fue 41","MUE 3"
"fue 44","MUE 29"
"fue 45","MUE 11"
"fue 46","MUE 26"
"fue 48","MUE 4"
"fue 52","MUE 30"
"fue 54","MUE 12"
"fue 60","MUE 17"
"fue 61","MUE 27"
"fue 64","MUE 33"
"fue 66","MUE 15"
"fue 69","MUE 6"
"fue 71","MUE 21"
"fue 79","MUE 19"
"fue 81","MUE 18"
"fue 82","MUE 5"
"fue 84","MUE 1"
