"fue","MUE"
"fue 1","MUE 11"
"fue 2","MUE 31"
"fue 5","MUE 29"
"fue 6","MUE 30"
"fue 10","MUE 33"
"fue 11","MUE 36"
"fue 12","MUE 15"
"fue 14","MUE 35"
"fue 15","MUE 3"
"fue 18","MUE 17"
"fue 19","MUE 23"
"fue 20","MUE 5"
"fue 22","MUE 1"
"fue 26","MUE 16"
"fue 28","MUE 14"
"fue 36","MUE 2"
"fue 37","MUE 20"
"fue 38","MUE 27"
"fue 40","MUE 22"
"fue 43","MUE 32"
"fue 44","MUE 9"
"fue 45","MUE 25"
"fue 46","MUE 26"
"fue 48","MUE 12"
"fue 51","MUE 34"
"fue 53","MUE 10"
"fue 55","MUE 7"
"fue 56","MUE 21"
"fue 58","MUE 24"
"fue 59","MUE 19"
"fue 60","MUE 8"
"fue 62","MUE 18"
"fue 64","MUE 28"
"fue 70","MUE 4"
"fue 72","MUE 6"
"fue 77","MUE 13"
